"","caseID","race","enroll","activity","duration"
"166465",20120908121999,1,3,"Other",60
"166466",20120908121999,1,3,"Educational Activities",90
"166467",20120908121999,1,3,"Eating and Drinking",45
"166468",20120908121999,1,3,"Leisure and Sports",120
"166469",20120908121999,1,3,"Sleeping",395
"166486",20120908122003,1,3,"Sleeping",105
"166487",20120908122003,1,3,"Grooming",60
"166488",20120908122003,1,3,"Traveling",15
"166489",20120908122003,1,3,"Leisure and Sports",30
"166490",20120908122003,1,3,"Educational Activities",135
"166491",20120908122003,1,3,"Educational Activities",45
"166492",20120908122003,1,3,"Educational Activities",230
"166493",20120908122003,1,3,"Traveling",5
"166494",20120908122003,1,3,"Eating and Drinking",30
"166495",20120908122003,1,3,"Leisure and Sports",365
"166496",20120908122003,1,3,"Traveling",15
"166497",20120908122003,1,3,"Grooming",30
"166498",20120908122003,1,3,"Sleeping",90
"166499",20120908122003,1,3,"Leisure and Sports",30
"166500",20120908122003,1,3,"Other",30
"166501",20120908122003,1,3,"Sleeping",225
"166502",20120908122006,1,3,"Sleeping",180
"166503",20120908122006,1,3,"Grooming",30
"166504",20120908122006,1,3,"Leisure and Sports",30
"166505",20120908122006,1,3,"Eating and Drinking",45
"166506",20120908122006,1,3,"Other",30
"166507",20120908122006,1,3,"Leisure and Sports",60
"166508",20120908122006,1,3,"Other",120
"166509",20120908122006,1,3,"Eating and Drinking",30
"166510",20120908122006,1,3,"Leisure and Sports",15
"166511",20120908122006,1,3,"Traveling",110
"166512",20120908122006,1,3,"Traveling",1
"166513",20120908122006,1,3,"Traveling",20
"166514",20120908122006,1,3,"Sleeping",60
"166515",20120908122006,1,3,"Educational Activities",120
"166516",20120908122006,1,3,"Eating and Drinking",30
"166517",20120908122006,1,3,"Educational Activities",90
"166518",20120908122006,1,3,"Leisure and Sports",30
"166519",20120908122006,1,3,"Grooming",20
"166520",20120908122006,1,3,"Leisure and Sports",30
"166521",20120908122006,1,3,"Educational Activities",59
"166522",20120908122006,1,3,"Sleeping",330
"166733",20120908122033,1,5,"Sleeping",240
"166734",20120908122033,1,5,"Traveling",5
"166735",20120908122033,1,5,"Leisure and Sports",5
"166736",20120908122033,1,5,"Traveling",5
"166737",20120908122033,1,5,"Traveling",1
"166738",20120908122033,1,5,"Working and related activities",240
"166739",20120908122033,1,5,"Traveling",3
"166740",20120908122033,1,5,"Working and related activities",30
"166741",20120908122033,1,5,"Traveling",3
"166742",20120908122033,1,5,"Working and related activities",20
"166743",20120908122033,1,5,"Traveling",4
"166744",20120908122033,1,5,"Educational Activities",45
"166745",20120908122033,1,5,"Leisure and Sports",45
"166746",20120908122033,1,5,"Educational Activities",70
"166747",20120908122033,1,5,"Traveling",4
"166748",20120908122033,1,5,"Educational Activities",10
"166749",20120908122033,1,5,"Educational Activities",10
"166750",20120908122033,1,5,"Leisure and Sports",20
"166751",20120908122033,1,5,"Working and related activities",90
"166752",20120908122033,1,5,"Leisure and Sports",30
"166753",20120908122033,1,5,"Eating and Drinking",20
"166754",20120908122033,1,5,"Traveling",20
"166755",20120908122033,1,5,"Traveling",5
"166756",20120908122033,1,5,"Other",10
"166757",20120908122033,1,5,"Traveling",5
"166758",20120908122033,1,5,"Leisure and Sports",40
"166759",20120908122033,1,5,"Leisure and Sports",90
"166760",20120908122033,1,5,"Sleeping",370
"167001",20120908122069,1,3,"Sleeping",120
"167002",20120908122069,1,3,"Eating and Drinking",30
"167003",20120908122069,1,3,"Grooming",10
"167004",20120908122069,1,3,"Educational Activities",60
"167005",20120908122069,1,3,"Traveling",30
"167006",20120908122069,1,3,"Educational Activities",230
"167007",20120908122069,1,3,"Traveling",15
"167008",20120908122069,1,3,"Other",15
"167009",20120908122069,1,3,"Traveling",15
"167010",20120908122069,1,3,"Eating and Drinking",15
"167011",20120908122069,1,3,"Educational Activities",180
"167012",20120908122069,1,3,"Traveling",20
"167013",20120908122069,1,3,"Eating and Drinking",20
"167014",20120908122069,1,3,"Educational Activities",80
"167015",20120908122069,1,3,"Eating and Drinking",45
"167016",20120908122069,1,3,"Other",15
"167017",20120908122069,1,3,"Educational Activities",180
"167018",20120908122069,1,3,"Sleeping",360
"167505",20120908122132,1,3,"Sleeping",270
"167506",20120908122132,1,3,"Grooming",45
"167507",20120908122132,1,3,"Leisure and Sports",30
"167508",20120908122132,1,3,"Traveling",1
"167509",20120908122132,1,3,"Leisure and Sports",14
"167510",20120908122132,1,3,"Other",60
"167511",20120908122132,1,3,"Other",60
"167512",20120908122132,1,3,"Traveling",1
"167513",20120908122132,1,3,"Leisure and Sports",59
"167514",20120908122132,1,3,"Eating and Drinking",15
"167515",20120908122132,1,3,"Leisure and Sports",75
"167516",20120908122132,1,3,"Traveling",30
"167517",20120908122132,1,3,"Other",60
"167518",20120908122132,1,3,"Eating and Drinking",30
"167519",20120908122132,1,3,"Other",60
"167520",20120908122132,1,3,"Traveling",30
"167521",20120908122132,1,3,"Sleeping",240
"167522",20120908122132,1,3,"Educational Activities",120
"167523",20120908122132,1,3,"Sleeping",195
"167524",20120908122132,1,3,"Grooming",45
"167675",20120908122167,1,5,"Sleeping",240
"167676",20120908122167,1,5,"Grooming",30
"167677",20120908122167,1,5,"Traveling",15
"167678",20120908122167,1,5,"Other",60
"167679",20120908122167,1,5,"Other",15
"167680",20120908122167,1,5,"Other",210
"167681",20120908122167,1,5,"Traveling",15
"167682",20120908122167,1,5,"Eating and Drinking",30
"167683",20120908122167,1,5,"Traveling",20
"167684",20120908122167,1,5,"Other",60
"167685",20120908122167,1,5,"Traveling",20
"167686",20120908122167,1,5,"Other",30
"167687",20120908122167,1,5,"Leisure and Sports",30
"167688",20120908122167,1,5,"Leisure and Sports",245
"167689",20120908122167,1,5,"Sleeping",420
"167759",20120908122193,1,3,"Sleeping",180
"167760",20120908122193,1,3,"Eating and Drinking",15
"167761",20120908122193,1,3,"Grooming",20
"167762",20120908122193,1,3,"Traveling",20
"167763",20120908122193,1,3,"Leisure and Sports",20
"167764",20120908122193,1,3,"Leisure and Sports",45
"167765",20120908122193,1,3,"Traveling",10
"167766",20120908122193,1,3,"Eating and Drinking",30
"167767",20120908122193,1,3,"Traveling",20
"167768",20120908122193,1,3,"Traveling",30
"167769",20120908122193,1,3,"Other",1
"167770",20120908122193,1,3,"Eating and Drinking",90
"167771",20120908122193,1,3,"Traveling",30
"167772",20120908122193,1,3,"Leisure and Sports",60
"167773",20120908122193,1,3,"Traveling",5
"167774",20120908122193,1,3,"Eating and Drinking",45
"167775",20120908122193,1,3,"Traveling",5
"167776",20120908122193,1,3,"Leisure and Sports",34
"167777",20120908122193,1,3,"Traveling",60
"167778",20120908122193,1,3,"Leisure and Sports",120
"167779",20120908122193,1,3,"Traveling",60
"167780",20120908122193,1,3,"Eating and Drinking",30
"167781",20120908122193,1,3,"Leisure and Sports",150
"167782",20120908122193,1,3,"Traveling",25
"167783",20120908122193,1,3,"Other",2
"167784",20120908122193,1,3,"Traveling",25
"167785",20120908122193,1,3,"Grooming",10
"167786",20120908122193,1,3,"Sleeping",298
"168532",20120908122295,1,3,"Sleeping",120
"168533",20120908122295,1,3,"Eating and Drinking",30
"168534",20120908122295,1,3,"Grooming",30
"168535",20120908122295,1,3,"Traveling",10
"168536",20120908122295,1,3,"Educational Activities",380
"168537",20120908122295,1,3,"Traveling",10
"168538",20120908122295,1,3,"Other",30
"168539",20120908122295,1,3,"Leisure and Sports",455
"168540",20120908122295,1,3,"Sleeping",375
"168944",20120908122360,1,3,"Sleeping",140
"168945",20120908122360,1,3,"Traveling",10
"168946",20120908122360,1,3,"Sleeping",7
"168947",20120908122360,1,3,"Eating and Drinking",15
"168948",20120908122360,1,3,"Traveling",10
"168949",20120908122360,1,3,"Leisure and Sports",120
"168950",20120908122360,1,3,"Leisure and Sports",120
"168951",20120908122360,1,3,"Other",30
"168952",20120908122360,1,3,"Eating and Drinking",30
"168953",20120908122360,1,3,"Leisure and Sports",120
"168954",20120908122360,1,3,"Sleeping",120
"168955",20120908122360,1,3,"Traveling",10
"168956",20120908122360,1,3,"Educational Activities",120
"168957",20120908122360,1,3,"Eating and Drinking",15
"168958",20120908122360,1,3,"Leisure and Sports",90
"168959",20120908122360,1,3,"Sleeping",483
"169065",20120908122391,1,3,"Sleeping",210
"169066",20120908122391,1,3,"Grooming",30
"169067",20120908122391,1,3,"Eating and Drinking",10
"169068",20120908122391,1,3,"Traveling",10
"169069",20120908122391,1,3,"Leisure and Sports",25
"169070",20120908122391,1,3,"Educational Activities",240
"169071",20120908122391,1,3,"Eating and Drinking",30
"169072",20120908122391,1,3,"Educational Activities",55
"169073",20120908122391,1,3,"Traveling",10
"169074",20120908122391,1,3,"Other",40
"169075",20120908122391,1,3,"Traveling",7
"169076",20120908122391,1,3,"Other",10
"169077",20120908122391,1,3,"Traveling",5
"169078",20120908122391,1,3,"Leisure and Sports",23
"169079",20120908122391,1,3,"Leisure and Sports",90
"169080",20120908122391,1,3,"Traveling",10
"169081",20120908122391,1,3,"Grooming",20
"169082",20120908122391,1,3,"Traveling",10
"169083",20120908122391,1,3,"Other",35
"169084",20120908122391,1,3,"Traveling",5
"169085",20120908122391,1,3,"Leisure and Sports",25
"169086",20120908122391,1,3,"Traveling",15
"169087",20120908122391,1,3,"Leisure and Sports",180
"169088",20120908122391,1,3,"Traveling",15
"169089",20120908122391,1,3,"Eating and Drinking",60
"169090",20120908122391,1,3,"Traveling",10
"169091",20120908122391,1,3,"Other",5
"169092",20120908122391,1,3,"Traveling",7
"169093",20120908122391,1,3,"Leisure and Sports",128
"169094",20120908122391,1,3,"Sleeping",120
"169163",20120908122404,1,5,"Sleeping",270
"169164",20120908122404,1,5,"Other",180
"169165",20120908122404,1,5,"Grooming",90
"169166",20120908122404,1,5,"Traveling",60
"169167",20120908122404,1,5,"Other",30
"169168",20120908122404,1,5,"Traveling",30
"169169",20120908122404,1,5,"Other",15
"169170",20120908122404,1,5,"Traveling",30
"169171",20120908122404,1,5,"Leisure and Sports",75
"169172",20120908122404,1,5,"Eating and Drinking",60
"169173",20120908122404,1,5,"Leisure and Sports",15
"169174",20120908122404,1,5,"Traveling",30
"169175",20120908122404,1,5,"Working and related activities",240
"169176",20120908122404,1,5,"Traveling",30
"169177",20120908122404,1,5,"Other",10
"169178",20120908122404,1,5,"Leisure and Sports",30
"169179",20120908122404,1,5,"Sleeping",245
"169326",20120908122419,1,5,"Sleeping",240
"169327",20120908122419,1,5,"Other",30
"169328",20120908122419,1,5,"Other",60
"169329",20120908122419,1,5,"Other",45
"169330",20120908122419,1,5,"Other",60
"169331",20120908122419,1,5,"Eating and Drinking",75
"169332",20120908122419,1,5,"Other",15
"169333",20120908122419,1,5,"Sleeping",90
"169334",20120908122419,1,5,"Educational Activities",45
"169335",20120908122419,1,5,"Other",15
"169336",20120908122419,1,5,"Other",15
"169337",20120908122419,1,5,"Other",90
"169338",20120908122419,1,5,"Other",25
"169339",20120908122419,1,5,"Eating and Drinking",50
"169340",20120908122419,1,5,"Other",45
"169341",20120908122419,1,5,"Traveling",5
"169342",20120908122419,1,5,"Other",10
"169343",20120908122419,1,5,"Traveling",5
"169344",20120908122419,1,5,"Other",25
"169345",20120908122419,1,5,"Leisure and Sports",30
"169346",20120908122419,1,5,"Other",20
"169347",20120908122419,1,5,"Other",10
"169348",20120908122419,1,5,"Educational Activities",60
"169349",20120908122419,1,5,"Leisure and Sports",45
"169350",20120908122419,1,5,"Educational Activities",120
"169351",20120908122419,1,5,"Leisure and Sports",45
"169352",20120908122419,1,5,"Sleeping",165
"169382",20120908122423,1,3,"Sleeping",120
"169383",20120908122423,1,3,"Grooming",3
"169384",20120908122423,1,3,"Leisure and Sports",20
"169385",20120908122423,1,3,"Grooming",15
"169386",20120908122423,1,3,"Grooming",30
"169387",20120908122423,1,3,"Eating and Drinking",10
"169388",20120908122423,1,3,"Traveling",5
"169389",20120908122423,1,3,"Educational Activities",457
"169390",20120908122423,1,3,"Traveling",10
"169391",20120908122423,1,3,"Leisure and Sports",60
"169392",20120908122423,1,3,"Leisure and Sports",45
"169393",20120908122423,1,3,"Sleeping",105
"169394",20120908122423,1,3,"Traveling",10
"169395",20120908122423,1,3,"Other",120
"169396",20120908122423,1,3,"Leisure and Sports",30
"169397",20120908122423,1,3,"Traveling",10
"169398",20120908122423,1,3,"Leisure and Sports",40
"169399",20120908122423,1,3,"Leisure and Sports",90
"169400",20120908122423,1,3,"Sleeping",260
"169401",20120908122429,1,3,"Sleeping",360
"169402",20120908122429,1,3,"Eating and Drinking",20
"169403",20120908122429,1,3,"Leisure and Sports",40
"169404",20120908122429,1,3,"Leisure and Sports",120
"169405",20120908122429,1,3,"Grooming",15
"169406",20120908122429,1,3,"Traveling",15
"169407",20120908122429,1,3,"Working and related activities",150
"169408",20120908122429,1,3,"Leisure and Sports",30
"169409",20120908122429,1,3,"Working and related activities",135
"169410",20120908122429,1,3,"Traveling",15
"169411",20120908122429,1,3,"Eating and Drinking",30
"169412",20120908122429,1,3,"Educational Activities",90
"169413",20120908122429,1,3,"Leisure and Sports",60
"169414",20120908122429,1,3,"Grooming",40
"169415",20120908122429,1,3,"Leisure and Sports",20
"169416",20120908122429,1,3,"Sleeping",300
"169445",20120908122438,1,3,"Sleeping",300
"169446",20120908122438,1,3,"Grooming",90
"169447",20120908122438,1,3,"Traveling",15
"169448",20120908122438,1,3,"Other",105
"169449",20120908122438,1,3,"Traveling",10
"169450",20120908122438,1,3,"Eating and Drinking",45
"169451",20120908122438,1,3,"Traveling",10
"169452",20120908122438,1,3,"Other",5
"169453",20120908122438,1,3,"Traveling",7
"169454",20120908122438,1,3,"Other",10
"169455",20120908122438,1,3,"Traveling",30
"169456",20120908122438,1,3,"Leisure and Sports",20
"169457",20120908122438,1,3,"Traveling",3
"169458",20120908122438,1,3,"Other",20
"169459",20120908122438,1,3,"Traveling",3
"169460",20120908122438,1,3,"Leisure and Sports",60
"169461",20120908122438,1,3,"Traveling",2
"169462",20120908122438,1,3,"Eating and Drinking",20
"169463",20120908122438,1,3,"Leisure and Sports",100
"169464",20120908122438,1,3,"Other",45
"169465",20120908122438,1,3,"Educational Activities",60
"169466",20120908122438,1,3,"Grooming",60
"169467",20120908122438,1,3,"Leisure and Sports",30
"169468",20120908122438,1,3,"Other",30
"169469",20120908122438,1,3,"Sleeping",360
"169850",20120908122509,1,3,"Sleeping",60
"169851",20120908122509,1,3,"Grooming",90
"169852",20120908122509,1,3,"Traveling",5
"169853",20120908122509,1,3,"Traveling",15
"169854",20120908122509,1,3,"Traveling",10
"169855",20120908122509,1,3,"Leisure and Sports",20
"169856",20120908122509,1,3,"Educational Activities",240
"169857",20120908122509,1,3,"Eating and Drinking",25
"169858",20120908122509,1,3,"Educational Activities",200
"169859",20120908122509,1,3,"Grooming",5
"169860",20120908122509,1,3,"Leisure and Sports",150
"169861",20120908122509,1,3,"Traveling",15
"169862",20120908122509,1,3,"Eating and Drinking",45
"169863",20120908122509,1,3,"Sleeping",240
"169864",20120908122509,1,3,"Grooming",10
"169865",20120908122509,1,3,"Sleeping",310
"169919",20120908122522,1,3,"Sleeping",180
"169920",20120908122522,1,3,"Grooming",15
"169921",20120908122522,1,3,"Traveling",60
"169922",20120908122522,1,3,"Leisure and Sports",525
"169923",20120908122522,1,3,"Traveling",15
"169924",20120908122522,1,3,"Other",5
"169925",20120908122522,1,3,"Traveling",15
"169926",20120908122522,1,3,"Eating and Drinking",10
"169927",20120908122522,1,3,"Leisure and Sports",195
"169928",20120908122522,1,3,"Traveling",60
"169929",20120908122522,1,3,"Sleeping",360
"170079",20120909120075,1,5,"Sleeping",270
"170080",20120909120075,1,5,"Other",15
"170081",20120909120075,1,5,"Eating and Drinking",10
"170082",20120909120075,1,5,"Traveling",10
"170083",20120909120075,1,5,"Other",3
"170084",20120909120075,1,5,"Traveling",10
"170085",20120909120075,1,5,"Other",252
"170086",20120909120075,1,5,"Other",30
"170087",20120909120075,1,5,"Other",30
"170088",20120909120075,1,5,"Traveling",30
"170089",20120909120075,1,5,"Educational Activities",60
"170090",20120909120075,1,5,"Eating and Drinking",30
"170091",20120909120075,1,5,"Leisure and Sports",30
"170092",20120909120075,1,5,"Leisure and Sports",25
"170093",20120909120075,1,5,"Other",20
"170094",20120909120075,1,5,"Traveling",15
"170095",20120909120075,1,5,"Educational Activities",120
"170096",20120909120075,1,5,"Other",5
"170097",20120909120075,1,5,"Educational Activities",15
"170098",20120909120075,1,5,"Other",10
"170099",20120909120075,1,5,"Other",10
"170100",20120909120075,1,5,"Educational Activities",20
"170101",20120909120075,1,5,"Educational Activities",60
"170102",20120909120075,1,5,"Sleeping",360
"170515",20120909120635,2,5,"Educational Activities",120
