race,activities
1,"s,240,o,30,o,60,o,30,o,60,o,30,o,60,o,30,o,5,o,15,o,75,o,10,o,15,o,10,o,15,o,5,o,15,o,15,o,10,o,50,o,30,o,45,w,120,o,60,o,10,w,15,o,15,o,15,o,45,s,305"
1,"s,90,o,15,o,15,o,90,o,30,o,3,o,27,c,180,o,45,c,140,o,10,o,120,o,15,o,60,o,20,o,100,o,10,o,45,s,35,s,390"
1,"s,300,o,15,o,75,o,30,o,60,s,360,o,40,o,60,o,200,s,300"
1,"s,480,o,30,w,180,o,2,o,240,o,5,o,30,o,5,o,120,o,60,o,20,o,2,s,266"
2,"s,90,o,25,o,10,o,20,o,215,o,15,o,195,o,30,o,330,o,15,o,5,o,5,o,25,o,20,o,95,s,345"
1,"w,15,s,165,o,135,w,225,c,90,o,30,w,360,o,75,o,45,s,180,w,120"
1,"s,180,o,60,o,7,o,60,o,5,o,2,o,10,o,15,o,90,o,20,o,15,o,90,o,15,o,60,o,10,o,30,o,8,o,120,o,10,o,60,o,8,o,10,o,120,o,20,o,30,o,20,o,10,o,90,o,2,o,10,o,5,o,5,o,15,o,10,o,60,o,10,s,148"
1,"s,360,o,60,o,120,o,60,o,30,o,60,o,30,o,60,o,105,o,30,w,30,o,120,o,60,s,315"
4,"s,240,o,30,o,60,o,30,s,150,o,60,o,60,o,90,o,150,o,60,o,270,s,240"
1,"s,300,o,5,o,30,o,5,o,90,o,5,o,60,o,7,o,120,o,7,o,90,o,30,o,5,o,626,s,60"
1,"s,240,o,15,w,165,o,15,o,5,o,25,o,420,o,15,o,30,o,90,o,30,o,45,s,345"
1,"s,390,o,10,o,30,o,1,o,229,o,1,o,45,o,1,o,118,o,1,o,3,o,60,o,30,o,86,o,25,o,170,s,240"
2,"s,150,o,15,o,30,w,15,o,15,o,20,c,395,o,2,o,20,o,3,o,10,o,30,o,90,o,45,o,20,o,45,o,60,o,105,o,20,s,350"
1,"s,360,o,15,o,15,o,90,w,60,o,60,o,10,o,60,o,10,o,15,o,30,o,25,o,10,o,20,o,45,o,30,o,120,o,105,s,360"
2,"s,114,o,5,o,51,o,48,o,12,c,199,o,46,c,142,o,33,o,30,o,2,o,2,o,6,o,10,o,60,w,80,o,180,o,90,s,330"
1,"s,120,o,60,o,30,o,30,o,15,o,5,o,15,o,25,o,5,o,10,o,105,o,60,o,15,o,165,o,15,o,5,o,10,o,30,o,30,o,90,o,45,o,30,o,30,o,15,o,60,o,60,s,360"
1,"s,90,o,30,o,30,o,10,o,10,o,30,c,445,o,165,o,10,o,30,o,1,o,30,o,1,o,108,w,60,o,30,s,360"
1,"s,480,o,15,c,165,o,15,o,30,w,180,o,105,s,450"
2,"s,210,o,10,o,10,o,5,o,5,o,10,o,5,o,2,o,3,o,5,o,20,c,226,o,30,c,153,o,8,o,10,o,40,o,12,o,3,o,2,o,30,o,1,o,10,o,60,o,8,o,1,o,10,o,4,o,5,o,2,o,12,o,8,o,70,o,10,o,20,o,90,o,120,s,210"
1,"s,360,o,15,o,30,o,60,o,75,o,90,o,20,o,30,o,280,o,30,o,15,o,135,o,15,s,285"
1,"s,390,o,15,o,30,o,10,o,60,o,2,o,60,o,15,o,10,o,30,o,20,o,120,o,15,o,20,o,40,o,30,o,243,o,30,o,30,o,5,s,265"
1,"s,90,o,15,o,30,o,5,o,20,o,38,o,22,o,15,c,281,o,30,c,114,o,104,w,60,o,40,o,216,s,360"
1,"s,270,o,5,o,10,o,1,o,90,o,1,o,10,o,1,o,45,o,90,s,133,o,5,o,15,o,13,o,2,o,30,o,45,o,60,o,1,o,30,o,1,o,10,o,5,o,20,o,5,o,20,o,10,o,5,o,10,o,60,o,15,o,5,o,30,o,7,o,25,o,120,o,15,o,5,o,10,o,20,o,20,s,165"
1,"s,240,o,60,o,60,o,60,o,60,o,120,o,120,o,60,o,120,o,120,o,60,s,285,o,75"
1,"s,300,o,10,o,5,o,60,o,90,o,60,o,30,o,90,o,15,o,195,o,15,o,15,o,10,o,60,o,30,o,60,o,30,o,185,o,60,s,120"
1,"s,240,o,30,o,90,o,30,o,120,o,20,o,10,o,735,s,165"
1,"s,300,o,30,w,90,o,60,o,20,o,25,o,15,o,180,o,15,o,120,o,45,o,60,o,90,o,20,o,20,s,350"
4,"s,230,o,15,o,5,c,110,o,5,w,150,o,30,w,240,o,150,o,30,w,120,o,15,s,340"
1,"s,140,o,220,o,30,o,150,o,30,o,120,o,5,o,90,o,5,o,30,o,10,o,90,o,10,o,270,s,240"
2,"s,240,o,35,o,15,o,10,o,35,o,240,o,7,o,25,o,35,o,138,s,660"
1,"s,180,o,10,o,20,o,5,c,445,o,5,o,10,o,75,w,90,o,30,o,5,o,145,o,5,w,115,s,300"
1,"s,300,o,10,o,30,o,5,o,2,o,90,o,133,o,5,o,45,o,5,o,15,o,90,o,60,o,30,o,15,o,30,o,15,o,5,o,10,o,155,o,10,o,2,o,5,o,20,o,15,s,338"
1,"s,540,o,60,o,30,o,60,o,60,o,2,o,30,o,5,o,5,o,20,o,60,o,30,o,60,o,30,o,30,s,418"
1,"s,240,o,20,o,25,o,60,o,60,o,135,o,20,o,120,o,130,o,30,o,45,o,75,o,120,o,45,s,315"
1,"s,270,o,45,o,10,o,185,o,10,o,80,o,15,o,35,o,20,o,230,o,30,o,60,o,45,o,45,s,360"
4,"s,420,o,10,o,5,o,10,o,40,o,5,o,15,o,20,o,15,o,10,o,20,o,5,o,90,o,10,o,10,o,5,o,15,o,60,o,10,o,15,o,120,o,10,o,5,o,10,o,15,o,20,o,230,o,10,o,5,o,15,o,5,s,205"
2,"s,420,o,60,o,90,o,15,o,195,o,30,o,30,o,25,o,35,o,20,o,100,o,20,s,400"
1,"s,240,o,300,o,30,o,60,o,15,o,120,o,5,o,100,o,10,o,60,o,90,s,410"
1,"s,210,o,190,o,2,o,28,o,2,o,120,o,180,o,180,o,60,o,120,o,60,s,288"
1,"s,300,o,25,w,215,o,30,o,20,o,30,o,45,w,115,o,2,o,45,o,15,o,15,o,90,o,10,o,45,o,60,o,10,o,30,s,338"
1,"s,120,o,20,o,15,o,60,o,120,o,60,o,60,o,20,o,60,o,30,o,5,o,240,o,5,o,60,o,15,o,30,o,45,o,30,o,20,o,15,o,60,o,30,o,20,s,300"
1,"s,150,o,30,o,90,o,570,o,60,o,150,o,15,o,45,s,330"
1,"s,300,o,25,o,10,o,20,o,30,o,10,o,25,o,5,o,3,o,5,o,5,o,10,o,1,o,10,o,130,o,45,o,26,o,1,o,25,o,2,o,287,o,15,o,15,o,5,o,40,o,15,o,1,o,5,o,10,o,174,o,20,o,20,o,2,s,143"
1,"s,210,o,15,o,195,o,5,o,55,o,60,o,15,o,60,o,10,o,2,o,120,o,5,o,60,o,5,o,30,o,15,o,188,o,45,o,15,o,60,o,20,s,250"
2,"s,480,o,15,o,30,o,5,o,30,o,20,o,2,o,15,o,183,o,15,o,15,o,5,o,15,o,15,o,15,o,5,o,45,o,5,o,30,s,495"
2,"s,300,w,240,o,30,o,60,w,270,o,60,o,30,o,30,o,60,o,90,s,270"
2,"s,240,o,45,o,15,o,20,s,190,o,15,o,60,o,30,o,165,w,180,o,45,o,30,o,165,o,60,s,180"
1,"s,60,o,30,o,30,o,60,o,15,o,45,w,60,c,140,o,40,c,200,o,160,o,15,o,10,o,20,o,30,o,105,s,420"
1,"s,150,o,45,o,15,o,15,o,10,o,5,c,255,o,10,o,125,o,15,o,35,o,10,o,60,o,35,o,115,o,30,w,45,o,165,s,300"
1,"s,60,o,10,o,50,o,30,o,30,o,180,o,20,o,460,o,40,o,10,w,90,s,460"
1,"s,120,o,20,o,40,o,15,o,165,o,15,o,105,o,10,o,45,o,5,o,120,o,15,o,75,o,30,o,20,c,160,o,2,o,30,o,60,o,10,o,1,o,20,o,30,o,60,s,267"
2,"s,330,o,7,o,7,o,5,o,10,o,165,w,526,o,45,o,225,o,60,s,60"
1,"s,180,o,60,o,5,o,5,c,200,o,30,o,15,c,180,o,5,o,160,o,60,w,90,o,150,s,300"
4,"s,150,o,45,o,15,o,10,o,15,c,175,o,10,o,5,o,15,o,10,c,135,o,15,w,30,o,10,o,15,o,2,o,30,s,60,w,123,o,45,o,60,w,195,o,15,s,255"
1,"s,225,o,30,o,15,o,5,o,2,o,15,o,8,s,75,o,5,o,30,o,10,o,35,o,120,s,55,o,10,o,30,o,30,o,110,o,10,o,20,o,10,o,10,o,5,w,245,o,30,o,135,s,165"
1,"s,120,o,30,o,15,o,5,c,460,o,5,o,70,o,10,o,5,s,45,o,5,o,60,o,15,o,15,o,70,o,15,w,30,o,30,o,15,o,30,s,390"
1,"s,120,o,60,o,20,o,30,o,10,o,5,o,5,o,40,c,194,o,25,c,10,c,66,o,2,o,5,o,10,w,120,o,30,o,28,o,20,o,60,w,30,o,20,o,15,o,120,o,60,s,335"
1,"s,90,o,55,o,30,o,305,o,60,c,90,o,60,o,330,o,30,o,90,s,300"
1,"s,120,o,15,o,300,o,15,o,90,o,180,o,15,o,165,o,15,o,75,o,30,o,10,s,410"
1,"s,90,o,30,o,20,o,25,o,15,o,40,o,5,o,5,o,260,o,5,o,10,o,5,o,10,o,2,o,318,o,5,o,40,o,30,o,15,o,15,o,5,o,10,o,5,o,10,o,105,s,360"
1,"s,240,o,20,o,45,w,25,o,25,c,155,o,5,o,20,o,5,w,50,c,55,o,25,o,20,o,30,o,2,o,2,o,30,o,10,o,346,o,30,o,90,o,5,o,25,o,5,o,5,o,50,w,30,o,90"
1,"s,480,o,20,o,520,o,20,o,70,s,330"
2,"s,120,o,30,o,5,o,25,c,270,o,35,c,160,o,135,o,30,o,15,s,135,o,30,o,60,s,390"
1,"o,120,s,360,o,10,o,5,o,30,o,10,o,60,o,185,o,420,s,240"
1,"s,300,o,20,o,120,o,160,o,120,o,120,o,60,o,60,o,120,s,360"
1,"s,480,o,10,o,5,o,255,o,5,o,115,o,30,o,180,o,30,s,330"
1,"s,330,o,60,o,210,o,10,o,50,o,5,o,175,o,10,o,110,o,30,o,120,o,60,o,30,s,60,s,180"
1,"s,300,o,20,o,30,o,250,o,45,o,5,o,150,o,5,o,120,o,95,o,45,o,60,o,30,s,285"
2,"s,450,o,30,o,20,o,130,o,15,o,10,o,15,o,410,o,90,o,30,s,240"
2,"s,120,o,90,o,20,o,20,o,15,o,80,o,15,o,120,o,10,o,20,o,15,o,25,o,30,o,15,o,95,o,20,o,25,o,45,o,90,o,30,o,30,o,15,o,30,o,15,o,15,o,75,o,15,s,345"
1,"s,300,o,30,o,30,o,60,o,10,o,60,o,45,o,10,o,10,o,15,o,30,o,15,o,10,o,395,o,10,o,30,o,60,s,320"
1,"s,405,o,20,o,20,o,15,o,10,o,10,o,300,o,5,o,120,o,10,o,45,o,240,s,240"
1,"o,120,o,15,s,345,o,240,o,15,o,120,o,5,o,60,o,5,o,60,o,120,s,335"
1,"s,172,o,10,o,30,o,3,o,10,o,15,o,15,c,265,o,45,c,96,o,10,o,15,o,3,o,31,w,60,o,30,o,30,o,15,o,15,o,5,o,60,o,5,o,30,o,10,s,460"
1,"s,360,o,60,o,240,o,30,o,120,o,30,o,30,o,5,o,3,o,120,o,3,o,30,o,319,s,90"
1,"s,150,o,60,o,5,w,55,o,30,c,90,o,30,c,225,o,105,o,10,o,10,o,70,o,5,o,20,o,15,w,140,o,15,o,30,s,375"
1,"s,90,o,10,o,10,w,120,o,60,o,30,o,5,o,15,o,10,o,10,o,50,o,165,o,2,o,60,o,2,o,25,o,35,o,3,o,3,o,30,o,20,o,7,o,25,o,10,o,30,o,10,o,20,o,10,o,45,o,5,o,30,o,238,o,5,o,20,o,5,w,60,o,5,o,30,o,40,s,90"
1,"s,360,o,20,o,45,o,55,o,15,o,105,o,10,o,10,o,10,o,20,o,10,o,30,o,90,o,15,o,105,o,30,o,270,s,240"
1,"s,150,o,15,o,1,o,14,o,5,o,10,o,10,o,2,o,33,o,450,o,90,o,15,o,15,o,15,o,15,o,15,o,45,o,300,o,10,s,230"
2,"s,90,o,30,o,15,o,225,o,15,o,225,o,60,o,90,o,15,s,75,o,60,o,2,o,418,o,2,s,118"
2,"s,150,o,30,o,15,o,15,c,245,o,10,o,20,o,10,c,140,o,15,w,130,o,10,w,170,o,10,o,30,o,20,s,420"
1,"s,240,o,30,o,30,o,210,o,12,o,5,o,33,o,45,o,5,o,25,o,3,o,2,o,1,o,49,o,15,o,15,o,60,o,60,o,90,o,150,s,360"
1,"s,300,o,20,o,20,w,120,o,20,o,360,o,120,o,30,o,30,o,15,w,120,s,285"
2,"s,240,o,120,o,90,o,2,o,20,o,30,o,45,o,30,o,5,o,10,o,30,o,30,o,45,o,30,o,120,o,60,o,10,o,73,o,30,s,420"
1,"s,450,o,30,o,10,o,30,o,20,o,10,o,15,o,15,o,240,o,10,o,10,o,20,o,30,w,60,o,30,o,60,o,10,s,390"
1,"s,300,o,15,o,60,o,120,o,10,o,10,o,5,o,15,o,10,o,30,o,6,o,20,o,6,o,30,o,15,o,5,o,3,o,5,o,30,o,15,o,430,o,30,o,5,o,15,o,20,o,5,o,1,o,20,o,30,s,174"
1,"s,300,o,30,o,5,o,300,o,5,o,20,o,60,o,20,o,120,o,240,o,60,o,20,s,260"
1,"s,390,o,20,o,25,o,20,o,180,o,10,o,30,o,35,o,120,o,25,o,100,o,35,o,45,o,45,o,35,s,325"
1,"s,240,o,30,o,15,w,135,o,45,o,30,s,60,w,165,o,15,o,30,o,60,w,75,o,15,o,30,o,75,s,420"
1,"s,240,o,25,o,20,o,360,o,30,o,5,o,10,o,1,o,5,o,30,o,2,o,20,o,30,o,60,o,60,o,90,o,1,o,60,o,1,s,390"
1,"s,180,o,30,o,15,o,75,o,45,o,15,o,60,o,60,o,30,o,30,o,60,o,45,o,15,o,120,o,15,o,45,o,30,o,30,o,5,o,15,o,40,o,30,s,450"
1,"s,420,o,120,w,240,o,90,o,30,o,120,o,30,o,30,s,360"
2,"s,420,o,60,o,30,w,330,o,30,o,90,o,60,w,90,o,60,s,270"
1,"s,360,o,20,o,20,o,120,o,45,o,120,o,20,o,60,o,10,o,2,o,2,o,1,o,3,o,12,o,10,o,30,o,30,o,30,o,65,o,30,o,145,o,5,o,10,o,50,s,180,o,60"
2,"s,240,o,20,o,60,o,90,o,20,o,140,o,20,o,30,o,10,o,45,o,20,o,45,o,90,o,20,o,170,o,45,o,20,o,90,s,265"
1,"s,260,o,20,o,15,o,30,o,80,o,15,o,10,o,120,o,230,o,90,o,60,o,30,o,15,o,15,s,450"
2,"s,270,s,60,o,30,o,120,w,60,o,180,o,180,o,15,o,10,s,90,o,120,o,60,w,95,s,150"
1,"s,120,w,60,o,45,o,30,c,255,o,5,o,30,o,5,o,10,o,115,o,20,o,25,o,105,o,5,o,45,o,10,o,60,o,120,o,15,o,5,o,40,o,5,o,40,o,10,o,15,o,20,o,60,o,20,o,15,s,130"
1,"s,240,o,20,o,5,c,445,o,145,o,5,o,30,w,90,s,460"
1,"s,300,o,30,o,90,o,30,o,20,o,25,o,5,o,15,o,30,o,20,o,95,o,1,o,90,o,30,o,15,o,15,o,10,o,20,o,1,o,30,o,20,o,180,o,20,o,30,o,20,s,298"
1,"s,170,o,70,o,180,o,30,o,30,o,10,o,70,o,10,o,90,o,2,o,10,o,15,o,120,o,60,o,60,o,183,o,30,s,300"
4,"s,200,o,30,o,8,o,10,c,90,c,6,c,231,o,20,c,100,o,10,o,5,o,15,o,10,o,30,o,10,o,120,o,10,o,30,o,4,o,60,o,120,o,20,o,60,s,241"
4,"s,300,o,60,o,60,o,30,o,30,o,90,o,30,o,15,o,30,o,60,o,60,w,30,o,10,o,25,c,250,o,25,o,10,s,325"
1,"s,300,o,30,o,40,o,60,o,10,o,60,o,10,o,60,o,20,o,90,o,20,o,20,o,20,o,30,o,30,o,180,s,460"
2,"o,40,o,10,o,5,o,65,o,15,o,35,o,15,o,5,c,410,o,10,o,3,o,20,w,120,o,30,o,105,o,7,o,10,o,1,o,5,o,40,o,60,o,10,o,20,o,7,o,2,o,2,s,58,s,330"
1,"s,300,o,30,w,120,o,60,o,30,o,180,o,30,o,60,o,120,o,90,o,120,s,300"
1,"s,300,o,5,o,5,o,60,o,30,o,10,o,1,o,1,o,10,o,120,o,3,o,2,o,4,o,10,o,10,o,20,o,15,o,40,o,140,w,334,o,15,s,60,s,245"
1,"s,150,o,30,o,60,c,75,o,15,c,75,c,15,c,75,o,2,o,38,o,2,c,123,o,30,o,30,o,50,o,10,o,45,o,10,o,155,s,450"
1,"s,360,o,30,o,30,o,60,o,120,o,30,o,10,o,90,o,50,o,60,o,30,o,60,o,180,o,15,s,315"
1,"s,300,o,60,o,30,o,15,o,30,o,300,o,60,o,60,o,180,o,20,s,385"
1,"s,360,o,30,o,390,o,120,o,180,o,60,s,300"
1,"s,180,o,10,o,10,o,20,o,10,o,3,o,5,o,3,w,239,o,30,o,20,w,130,o,45,o,60,o,25,o,45,o,30,w,60,o,90,o,25,o,30,o,15,s,355"
1,"s,210,o,30,o,20,o,30,o,5,o,60,o,15,o,15,o,10,o,85,o,10,o,45,o,5,o,20,o,5,o,10,o,2,o,15,o,30,o,20,o,15,o,48,o,2,o,2,o,8,o,93,o,8,o,2,o,1,o,25,o,20,o,94,o,2,o,30,o,29,o,5,w,20,o,5,s,389"
1,"s,180,o,30,o,10,o,20,o,2,o,8,o,60,o,15,o,5,o,105,o,20,o,120,o,15,o,130,o,60,o,90,o,20,o,2,o,10,o,1,o,10,o,5,o,10,o,3,o,164,o,25,o,15,o,25,o,4,o,3,o,5,s,268"
1,"s,285,o,30,o,5,o,7,o,90,o,20,c,193,o,15,o,45,o,30,o,120,o,45,o,135,o,90,s,330"
1,"s,150,o,60,o,60,o,30,o,8,o,15,o,15,o,15,o,15,o,15,o,10,o,30,o,15,o,20,o,5,o,30,o,25,o,45,o,120,o,307,o,75,s,375"
1,"s,30,o,15,o,60,o,15,o,20,o,120,o,10,o,420,o,9,o,21,o,30,o,60,o,15,o,255,o,10,s,350"
1,"s,120,o,20,o,20,o,20,o,25,o,15,c,195,o,2,o,18,o,2,c,188,o,2,o,23,o,30,o,60,o,2,o,60,o,60,o,90,o,30,o,25,w,30,o,10,o,30,s,363"
1,"s,240,o,30,o,120,o,120,o,30,o,120,o,60,o,30,o,45,o,20,o,30,o,20,o,45,o,30,o,10,s,490"
2,"s,300,o,30,o,90,o,120,o,45,o,15,o,120,o,2,o,30,o,90,o,2,o,30,o,146,o,180,o,120,s,120"
1,"s,240,o,60,o,60,o,2,o,3,o,20,o,30,o,10,o,60,o,175,o,20,o,130,o,15,o,60,o,30,o,10,o,30,o,125,s,360"
1,"s,120,o,30,o,20,o,10,o,240,o,15,o,10,o,10,o,40,o,15,o,105,o,15,o,120,o,30,o,60,o,15,o,45,o,60,o,7,o,83,o,8,o,15,o,20,o,77,s,60,o,30,s,180"
1,"s,180,o,15,o,10,w,65,o,5,o,25,c,75,o,3,w,87,o,5,o,5,o,15,o,20,o,25,o,30,o,10,o,15,o,8,o,2,o,10,o,5,o,20,w,355,o,5,o,30,o,15,o,1,o,5,o,4,o,5,w,145,o,15,s,225"
1,"s,150,o,30,o,15,o,10,o,20,o,30,o,165,o,30,o,330,o,30,o,15,o,45,o,30,o,30,w,140,o,40,s,330"
1,"s,60,o,30,o,10,o,10,o,180,o,10,o,300,o,30,o,10,o,60,o,30,o,12,o,60,o,98,o,15,o,10,o,15,o,1,o,5,o,224,o,15,s,255"
2,"s,300,o,30,o,60,o,10,o,150,o,90,o,60,o,60,o,80,s,120,o,120,s,360"
2,"o,90,o,30,o,60,w,60,o,15,o,95,o,30,o,100,w,120,o,30,o,30,o,5,o,40,o,15,s,120,o,60,w,60,w,120,o,30,o,30,s,300"
1,"s,120,o,30,o,15,o,10,o,35,c,224,o,30,c,93,o,10,o,33,o,90,o,10,o,10,o,5,o,35,w,120,o,120,o,30,o,30,o,30,o,60,s,300"
1,"s,270,o,15,o,195,o,30,o,90,o,150,o,30,o,30,o,150,s,480"
1,"s,240,o,15,o,7,o,15,c,20,c,303,o,10,o,2,o,30,o,5,o,1,o,20,o,5,o,5,o,10,o,107,o,10,o,60,o,10,o,7,w,60,o,20,o,120,o,1,s,357"
1,"s,270,o,30,o,15,o,135,o,15,o,20,o,120,o,30,o,5,o,20,o,60,o,60,o,20,o,130,o,45,o,45,o,5,w,60,s,355"
1,"s,120,o,10,o,10,o,40,o,15,c,60,w,165,o,10,o,180,o,20,o,1,o,3,o,90,o,56,o,15,o,45,o,30,o,90,o,30,o,120,s,330"
1,"s,360,o,10,w,30,o,10,o,180,o,20,o,120,o,10,o,20,o,30,w,30,o,5,o,20,o,150,o,120,o,30,o,90,s,205"
2,"s,270,o,15,o,10,o,150,o,30,o,125,o,10,o,120,s,140,o,150,o,120,o,30,s,270"
1,"s,120,o,40,o,3,o,1,o,20,c,441,o,30,w,40,o,10,o,60,o,30,o,60,o,20,o,15,o,90,o,20,o,10,o,120,s,310"
1,"s,270,o,30,o,60,w,120,o,30,w,210,o,60,o,60,o,10,o,90,o,10,o,10,o,60,w,60,o,60,s,300"
1,"s,165,o,30,o,5,c,210,o,15,c,235,o,5,o,3,o,5,o,10,o,25,o,10,o,122,o,45,o,90,o,45,o,30,s,390"
2,"s,210,o,5,o,30,o,30,o,30,o,5,o,20,o,90,o,15,o,20,o,120,o,265,o,60,o,60,o,20,o,30,s,430"
2,"s,300,o,20,o,85,o,5,o,30,o,30,o,5,o,5,o,20,o,2,o,6,w,120,o,6,o,5,o,20,o,5,o,15,w,581,s,180"
1,"s,150,o,55,o,5,o,15,o,10,o,65,o,75,o,5,o,10,o,5,o,20,w,90,o,5,o,5,o,10,o,60,o,15,o,15,o,3,o,5,o,20,o,5,o,40,o,5,o,60,o,10,o,5,o,5,o,22,o,10,o,65,o,10,o,15,o,35,o,15,o,30,o,10,w,50,o,30,o,10,o,5,o,3,o,20,o,5,s,332"
1,"s,360,o,30,o,90,o,60,o,30,o,30,o,180,o,30,o,30,o,60,o,240,o,30,s,60,s,210"
1,"s,180,o,60,o,10,c,417,o,15,o,20,o,198,o,15,o,105,o,15,o,225,s,180"
1,"s,330,o,60,o,15,o,20,o,90,o,10,o,60,o,5,o,30,o,60,o,30,o,180,o,90,o,5,o,30,o,10,o,415"
1,"s,150,o,30,o,25,o,35,c,270,o,30,c,60,o,25,w,150,o,30,o,305,s,330"
1,"s,180,o,15,o,25,o,5,o,20,o,115,o,20,o,10,o,20,o,70,o,30,o,10,o,30,o,20,o,125,o,15,o,115,o,30,o,10,o,20,o,20,o,10,o,10,o,95,s,420"
1,"s,360,w,120,o,60,o,120,s,240,o,210,s,330"
3,"s,270,o,10,o,30,o,5,o,197,o,5,o,15,o,188,o,10,o,200,o,20,o,10,o,140,o,10,o,15,o,40,s,275"
1,"s,240,o,15,o,3,o,45,o,3,o,354,o,20,o,30,o,20,o,5,o,5,o,25,o,3,o,5,o,5,o,30,o,20,o,15,o,45,w,15,o,30,o,20,o,15,o,112,s,360"
1,"s,300,o,90,o,10,o,15,o,65,o,15,o,1,o,10,w,154,o,10,o,5,o,10,w,45,o,50,o,60,o,5,o,35,o,200,o,5,o,15,s,340"
1,"s,180,o,10,c,440,o,10,s,125,o,30,o,20,s,625"
1,"s,120,o,150,o,25,o,10,o,5,o,170,o,5,o,60,o,60,o,55,o,150,o,15,o,5,o,70,o,5,o,10,o,5,o,30,o,70,s,420"
2,"s,120,o,60,o,45,o,15,c,300,o,30,o,5,s,145,w,390,s,330"
1,"s,240,o,10,o,1,o,1,o,15,o,1,o,10,o,1,o,10,o,10,o,5,o,30,o,45,o,10,o,30,o,10,o,20,o,481,o,5,o,15,o,5,o,2,o,180,o,2,o,5,o,4,o,75,s,217"
1,"s,210,o,5,o,45,o,10,o,90,o,30,o,120,o,10,o,10,o,85,s,30,o,15,o,120,o,30,o,10,o,230,o,5,o,25,s,360"
1,"s,105,o,10,o,45,o,30,c,179,o,33,c,228,o,45,o,5,o,25,w,90,o,20,o,5,o,30,o,10,o,10,o,25,o,5,o,90,o,10,o,25,o,5,o,10,o,1,o,10,o,20,s,369"
1,"s,360,o,30,o,5,o,45,o,15,o,45,o,30,o,10,o,5,o,25,o,150,o,15,o,135,o,15,w,60,o,30,o,45,o,60,o,15,o,5,s,340"
1,"s,270,o,30,w,30,o,60,o,60,o,10,o,35,o,15,o,5,o,45,o,130,o,45,o,10,o,20,o,30,o,20,o,40,o,120,o,25,o,60,s,380"
2,"s,180,o,40,o,20,o,45,o,10,o,30,o,215,o,5,o,15,o,190,o,15,o,105,o,60,w,60,o,90,o,20,s,340"
1,"s,60,o,30,o,20,o,395,o,25,o,220,o,20,o,70,o,20,o,80,o,5,o,5,o,20,o,45,o,65,s,360"
1,"s,300,o,40,o,1,o,120,o,1,o,90,o,60,o,168,o,35,o,535,s,90"
3,"s,420,o,20,o,60,o,120,o,10,o,180,o,20,o,30,w,150,o,70,o,7,o,20,o,213,s,120"
1,"s,180,o,20,o,7,o,33,o,40,o,20,o,280,o,50,o,140,o,15,o,25,o,15,o,90,o,30,o,30,o,45,s,420"
2,"s,420,o,60,o,60,o,10,o,15,o,15,o,10,o,370,o,10,o,20,o,15,o,10,o,10,o,90,o,240,o,30,s,55"
1,"s,120,o,30,o,30,o,30,o,30,c,420,o,30,w,90,o,60,w,120,o,120,o,15,o,45,s,300"
1,"s,60,o,30,w,30,o,30,o,30,c,300,o,30,c,120,o,30,w,90,o,15,w,75,o,30,o,30,o,60,o,10,o,30,o,60,o,20,s,360"
1,"s,90,o,60,o,45,c,315,o,30,c,90,o,30,w,300,o,60,o,30,w,30,s,360"
1,"s,360,o,60,o,30,o,90,o,30,o,30,o,240,o,60,o,15,o,5,o,20,o,10,o,15,o,85,s,390"
1,"s,240,w,180,w,120,o,30,o,5,o,60,o,60,o,5,o,30,o,5,o,30,o,5,o,10,o,20,o,10,o,20,o,10,o,5,o,60,o,20,o,5,o,5,o,25,o,5,o,15,o,5,o,5,o,5,o,120,o,15,o,30,o,40,o,20,o,40,o,15,o,5,o,10,o,5,o,5,o,5,o,60,s,75"
1,"s,240,o,30,o,90,o,30,o,30,o,30,o,150,o,30,o,20,o,30,o,5,o,60,o,60,o,60,o,60,o,40,o,60,o,40,o,20,o,15,o,30,o,15,s,295"
2,"s,5,o,355,o,10,o,5,s,165,o,5,o,85,o,1,o,449,o,10,o,5,s,345"
1,"s,120,o,6,o,10,o,30,o,40,o,19,c,206,o,43,c,186,o,80,o,10,w,90,o,80,o,30,o,40,w,60,s,390"
1,"s,522,o,20,o,60,o,118,o,35,o,175,o,5,o,5,o,35,o,2,o,5,o,68,o,2,o,88,o,2,o,88,o,2,s,208"
1,"s,240,o,40,o,60,c,200,o,60,c,90,o,40,o,35,o,255,o,90,o,90,o,30,o,15,o,20,s,175"
1,"s,120,o,30,o,90,o,20,o,15,o,25,o,360,o,5,o,5,o,5,o,165,o,5,o,10,o,7,o,98,o,25,o,185,s,60,o,10,s,200"
1,"s,240,o,15,o,25,o,10,o,90,o,120,o,60,o,25,o,90,o,90,o,120,o,135,o,60,o,15,o,15,o,30,s,300"
1,"s,180,o,120,o,30,o,2,o,120,o,2,w,206,o,30,o,30,o,120,o,60,o,30,o,120,o,30,s,360"
1,"s,360,o,60,o,1,o,30,o,1,o,90,o,5,o,413,o,2,o,10,o,2,o,60,o,10,s,396"
1,"s,300,o,15,o,525,o,30,o,60,o,25,s,485"
1,"s,60,o,90,o,6,o,30,s,44,c,250,o,70,c,120,o,25,o,30,w,20,o,90,o,25,o,120,o,30,s,430"
1,"s,120,o,15,o,10,o,5,o,1,o,30,o,24,c,155,o,30,c,220,o,170,o,15,w,105,o,30,o,15,o,45,o,30,s,420"
